ID,Workflow JSON,Catalog,Items,Created At,Updated At
optimization_30.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热网络瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造幅度\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id4\""]},{\""id\"":\""id6\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id5\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id4\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""}]""}",optimization,理论研究需要，请帮我对换热网络进行全局改造，不考虑现场限制条件; 设备选型分析，请帮我对换热网络进行全局改造，不考虑现场限制条件,2025-11-22 03:11:15,2025-11-22 11:11:15.099441
optimization_31.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""指定现场限制条件\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""校验限制条件\"",\""dep\"":[\""id4\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id7\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id4\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""}]""}",optimization,维护换热系统（非综合评估）; 装置布局限制较多，重新设计换热网络; 装置设计阶段，常减压装置热换网络还有优化的空间吗？; 施工周期紧张，重新设计换热网络,2025-11-22 03:11:15,2025-11-22 11:11:15.172042
optimization_32.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造幅度\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""指定现场限制条件\"",\""dep\"":[\""id4\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id7\""]},{\""id\"":\""id10\"",\""tool\"":\""Redesign\"",\""ability\"":\""校验限制条件\"",\""dep\"":[\""id7\""]},{\""id\"":\""id11\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id10\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""},{\""from\"":\""id7\"",\""to\"":\""id8\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id7\"",\""to\"":\""id10\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""}]""}",optimization,维护换热网络设备（非评估）,2025-11-22 03:11:15,2025-11-22 11:11:15.208541
optimization_33.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热网络瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""指定现场限制条件\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""校验限制条件\"",\""dep\"":[\""id4\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id7\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id4\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""}]""}",optimization,节能技术改造项目，常减压装置热换网络还有优化的空间吗？; 原料性质变化后，常减压装置热换网络还有优化的空间吗？; 现在是装置大修期，时间窗口有限，如何对常减压装置换热网络进行优化？; 装置布局限制较多，重新设计换热网络; 常减压装置热换网络还有优化的空间吗（核心意图）,2025-11-22 03:11:15,2025-11-22 11:11:15.291178
optimization_34.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热网络瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造幅度\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id3\""]}]"", ""branch_rules"": ""[{\""from\"":\""id3\"",\""to\"":\""id4\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""}]""}",optimization,设备更新经济性分析，请帮我改造换热网络，改造的目标是年度效益最大_运行费用最低，不考虑现场限制,2025-11-22 03:11:15,2025-11-22 11:11:15.352429
optimization_35.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热网络瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造幅度\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id4\""]},{\""id\"":\""id6\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id5\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id6\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""end\"",\""dep\"":[\""id7\""]},{\""id\"":\""id9\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id10\"",\""tool\"":\""Redesign\"",\""ability\"":\""end\"",\""dep\"":[\""id9\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""}]""}",optimization,设备选型分析，请帮我对换热网络进行全局改造，不考虑现场限制条件,2025-11-22 03:11:15,2025-11-22 11:11:15.389617
optimization_36.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""boiler\"",\""ability\"":\""选择锅炉数据获取方式\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""boiler\"",\""ability\"":\""确定锅炉类型\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""boiler\"",\""ability\"":\""系统运行历史数据选择\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""boiler\"",\""ability\"":\""确认被控变量信息\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""boiler\"",\""ability\"":\""确认操作变量信息\"",\""dep\"":[\""id4\"",\""id3\""]},{\""id\"":\""id6\"",\""tool\"":\""boiler\"",\""ability\"":\""确认其它干扰变量信息\"",\""dep\"":[\""id5\""]},{\""id\"":\""id7\"",\""tool\"":\""boiler\"",\""ability\"":\""控制模型微调或加载\"",\""dep\"":[\""id6\""]},{\""id\"":\""id8\"",\""tool\"":\""boiler\"",\""ability\"":\""控制效果评估\"",\""dep\"":[\""id7\""]},{\""id\"":\""id10\"",\""tool\"":\""boiler\"",\""ability\"":\""确定锅炉类型\"",\""dep\"":[\""id1\""]},{\""id\"":\""id11\"",\""tool\"":\""boiler\"",\""ability\"":\""系统运行历史数据选择\"",\""dep\"":[\""id10\"",\""id2\""]},{\""id\"":\""id12\"",\""tool\"":\""boiler\"",\""ability\"":\""确认被控变量信息\"",\""dep\"":[\""id11\""]},{\""id\"":\""id13\"",\""tool\"":\""boiler\"",\""ability\"":\""确认操作变量信息\"",\""dep\"":[\""id12\"",\""id11\""]},{\""id\"":\""id14\"",\""tool\"":\""boiler\"",\""ability\"":\""确认其它干扰变量信息\"",\""dep\"":[\""id13\""]},{\""id\"":\""id15\"",\""tool\"":\""boiler\"",\""ability\"":\""控制模型微调或加载\"",\""dep\"":[\""id14\""]},{\""id\"":\""id16\"",\""tool\"":\""boiler\"",\""ability\"":\""控制效果评估\"",\""dep\"":[\""id15\""]},{\""id\"":\""id18\"",\""tool\"":\""boiler\"",\""ability\"":\""控制模型加载\"",\""dep\"":[\""id15\""]},{\""id\"":\""id19\"",\""tool\"":\""boiler\"",\""ability\"":\""控制算法执行\"",\""dep\"":[\""id18\""]}]"", ""branch_rules"": ""[{\""from\"":\""id2\"",\""to\"":\""id3\"",\""expression\"":\""Variable([String(\\\""run_mode\\\"")]) Eq \\\""offline\\\""\""},{\""from\"":\""id3\"",\""to\"":\""id4\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq false\""},{\""from\"":\""id11\"",\""to\"":\""id12\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq false\""},{\""from\"":\""id2\"",\""to\"":\""id11\"",\""expression\"":\""Variable([String(\\\""run_mode\\\"")]) Eq \\\""online\\\""\""},{\""from\"":\""id3\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq true\""},{\""from\"":\""id11\"",\""to\"":\""id13\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq true\""}]""}",optimization,锅炉智能控制，AI方案帮我设计,2025-11-22 03:11:15,2025-11-22 11:11:15.553937
optimization_4.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造幅度\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""指定现场限制条件\"",\""dep\"":[\""id3\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id7\""]},{\""id\"":\""id10\"",\""tool\"":\""Redesign\"",\""ability\"":\""校验限制条件\"",\""dep\"":[\""id7\""]},{\""id\"":\""id11\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id10\""]}]"", ""branch_rules"": ""[{\""from\"":\""id3\"",\""to\"":\""id4\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id3\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""},{\""from\"":\""id7\"",\""to\"":\""id8\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id7\"",\""to\"":\""id10\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""}]""}",optimization,产品方案调整时，请帮我对换热网络进行改造; 优化换热网络参数（非评估）; 全局改造换热网络，收益最大化; 原料性质变化后，如何对常减压装置换热网络进行优化？; 同类装置改造效果显著，我们也需要跟进，如何对常减压装置换热网络进行优化？ ... (共47个),2025-11-22 03:10:49,2025-11-22 11:10:49.698345
optimization_5.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热网络瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造幅度\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id4\""]},{\""id\"":\""id6\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id5\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""指定现场限制条件\"",\""dep\"":[\""id4\""]},{\""id\"":\""id9\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id8\""]},{\""id\"":\""id11\"",\""tool\"":\""Redesign\"",\""ability\"":\""校验限制条件\"",\""dep\"":[\""id8\""]},{\""id\"":\""id12\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id11\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id4\"",\""to\"":\""id8\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""},{\""from\"":\""id8\"",\""to\"":\""id9\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id8\"",\""to\"":\""id11\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""}]""}",optimization,产品方案调整需求，请帮我评估整个换热网络的性能，并进行改造; 执行换热网络性能评估与改造优化综合流程; 换热网络优化改造，针对常减压装置工艺特点; 换热网络性能评估与优化改造综合方案; 整个换热网络性能评估及后续改造方案制定 ... (共15个),2025-11-22 03:10:49,2025-11-22 11:10:49.741734
optimization_6.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",optimization,优化换热器操作（非性能评估）; 单个换热器性能评估; 单个换热器性能评估与分析; 同类设备对比分析，帮我评估换热器的性能; 定期性能监测，帮我评估换热器的性能 ... (共34个),2025-11-22 03:10:49,2025-11-22 11:10:49.862264
optimization_7.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热器改造\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[]""}",optimization,优化换热网络参数（非全局改造）; 优化换热网络参数（非改造）; 优化换热网络参数（非重新设计）; 局部改造换热网络（非全局改造）; 性能提升要求，请帮我在不改变现有换热网络结构的前提下，进行改造，改造的目标是年度效益最大_运行费用最低 ... (共22个),2025-11-22 03:10:49,2025-11-22 11:10:49.907378
optimization_8.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""boiler\"",\""ability\"":\""控制模型加载\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",optimization,修改气化炉模型氧气进料参数（非鲁棒性验证）,2025-11-22 03:10:50,2025-11-22 11:10:50.093954
optimization_9.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""boiler\"",\""ability\"":\""选择锅炉数据获取方式\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""boiler\"",\""ability\"":\""确定锅炉类型\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""boiler\"",\""ability\"":\""系统运行历史数据选择\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""boiler\"",\""ability\"":\""确认被控变量信息\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""boiler\"",\""ability\"":\""确认操作变量信息\"",\""dep\"":[\""id4\"",\""id3\""]},{\""id\"":\""id6\"",\""tool\"":\""boiler\"",\""ability\"":\""确认其它干扰变量信息\"",\""dep\"":[\""id5\""]},{\""id\"":\""id7\"",\""tool\"":\""boiler\"",\""ability\"":\""控制模型微调或加载\"",\""dep\"":[\""id6\""]},{\""id\"":\""id8\"",\""tool\"":\""boiler\"",\""ability\"":\""控制效果评估\"",\""dep\"":[\""id7\""]},{\""id\"":\""id10\"",\""tool\"":\""boiler\"",\""ability\"":\""确定锅炉类型\"",\""dep\"":[\""id1\""]},{\""id\"":\""id11\"",\""tool\"":\""boiler\"",\""ability\"":\""确认被控变量信息\"",\""dep\"":[\""id10\"",\""id2\""]},{\""id\"":\""id12\"",\""tool\"":\""boiler\"",\""ability\"":\""确认操作变量信息\"",\""dep\"":[\""id11\""]},{\""id\"":\""id13\"",\""tool\"":\""boiler\"",\""ability\"":\""确认其它干扰变量信息\"",\""dep\"":[\""id12\"",\""id11\""]},{\""id\"":\""id14\"",\""tool\"":\""boiler\"",\""ability\"":\""控制模型加载\"",\""dep\"":[\""id13\""]},{\""id\"":\""id15\"",\""tool\"":\""boiler\"",\""ability\"":\""控制算法执行\"",\""dep\"":[\""id14\""]}]"", ""branch_rules"": ""[{\""from\"":\""id2\"",\""to\"":\""id3\"",\""expression\"":\""Variable([String(\\\""run_mode\\\"")]) Eq \\\""offline\\\""\""},{\""from\"":\""id3\"",\""to\"":\""id4\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq false\""},{\""from\"":\""id11\"",\""to\"":\""id12\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq false\""},{\""from\"":\""id2\"",\""to\"":\""id11\"",\""expression\"":\""Variable([String(\\\""run_mode\\\"")]) Eq \\\""online\\\""\""},{\""from\"":\""id3\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq true\""},{\""from\"":\""id11\"",\""to\"":\""id13\"",\""expression\"":\""Variable([String(\\\""is_upload_file\\\"")]) Eq true\""}]""}",optimization,修改锅炉回路现有控制方案（非设计新方案）; 基于AI的锅炉运行控制方案设计，提升运行效果; 当前锅炉运行效果不好，帮我用AI进行运行控制; 我想实现锅炉回路的智能控制，帮我设计控制方案; 执行锅炉与电解槽AI智能控制方案设计流程 ... (共36个),2025-11-22 03:10:50,2025-11-22 11:10:50.130809
prediction_1.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""离子膜寿命预测\"",\""ability\"":\""补充信息\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""离子膜寿命预测\"",\""ability\"":\""上传数据\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""离子膜寿命预测\"",\""ability\"":\""离子膜寿命预测\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[]""}",prediction,1号电解槽离子膜什么时候换最划算; 1号电解槽离子膜剩余寿命预测与更换时机经济效益分析; 1号电解槽离子膜更换时机预测，基于经济效益最优原则; 1号电解槽离子膜，预测寿命和更换时机; 帮我预测一下离子膜使用寿命 ... (共28个),2025-11-22 03:10:48,2025-11-22 11:10:48.505903
prediction_2.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""辨识模型矩阵\"",\""dep\"":null},{\""id\"":\""id3\"",\""tool\"":\""APC\"",\""ability\"":\""辨识模型数据\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[{\""from\"":\""id1\"",\""to\"":\""id3\"",\""expression\"":\""Variable([String(\\\""identEndFlag\\\"")]) Eq \\\""1\\\""\""}]""}",prediction,APC模型创建与数据辨识，构建完整过程控制模型; APC模型创建，包含数据辨识; APC模型创建，包含矩阵和数据辨识; APC模型创建，基于矩阵辨识和数据辨识的综合方法; APC模型构建，完成矩阵辨识和数据辨识全过程 ... (共71个),2025-11-22 03:10:48,2025-11-22 11:10:48.615004
prediction_3.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""自动建模预测\"",\""ability\"":\""补充信息\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""自动建模预测\"",\""ability\"":\""上传数据\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""自动建模预测\"",\""ability\"":\""确认建模信息\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""自动建模预测\"",\""ability\"":\""TPT推理计算\"",\""dep\"":[\""id3\""]},{\""id\"":\""id6\"",\""tool\"":\""自动建模预测\"",\""ability\"":\""配置方案\"",\""dep\"":[\""id1\""]},{\""id\"":\""id7\"",\""tool\"":\""自动建模预测\"",\""ability\"":\""实时计算\"",\""dep\"":[\""id6\""]}]"", ""branch_rules"": ""[{\""from\"":\""id1\"",\""to\"":\""id2\"",\""expression\"":\""Variable([String(\\\""opt_model_selected\\\"")]) Eq false\""},{\""from\"":\""id2\"",\""to\"":\""id3\"",\""expression\"":\""Variable([String(\\\""is_contain_data\\\"")]) Eq true\""},{\""from\"":\""id1\"",\""to\"":\""id6\"",\""expression\"":\""Variable([String(\\\""opt_model_selected\\\"")]) Eq true\""}]""}",prediction,C2H2含量及乙烯收率实时预测，时间范围未来10分钟，针对裂解炉裂解气; C2H2含量和乙烯收率，10分钟预测值; 原料切换过程中，我想知道裂解炉未来10分钟的裂解气中C2H2的含量、乙烯收率，你有什么好的办法吗？; 原料性质稳定，进料流量正常，裂解炉未来10分钟的裂解气中C2H2的含量、乙烯收率的数值是多少_; 实时预测裂解炉未来10分钟裂解气组分，含C2H2含量及乙烯收率 ... (共22个),2025-11-22 03:10:48,2025-11-22 11:10:48.653912
prediction_4.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""alarm_pred预测预警\"",\""ability\"":\""补充信息\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""alarm_pred预测预警\"",\""ability\"":\""上传数据\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""alarm_pred预测预警\"",\""ability\"":\""确认建模信息\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""alarm_pred预测预警\"",\""ability\"":\""TPT推理计算\"",\""dep\"":[\""id3\""]},{\""id\"":\""id6\"",\""tool\"":\""alarm_pred预测预警\"",\""ability\"":\""配置方案\"",\""dep\"":[\""id1\""]},{\""id\"":\""id7\"",\""tool\"":\""alarm_pred预测预警\"",\""ability\"":\""实时计算\"",\""dep\"":[\""id6\""]}]"", ""branch_rules"": ""[{\""from\"":\""id1\"",\""to\"":\""id2\"",\""expression\"":\""Variable([String(\\\""opt_model_selected\\\"")]) Eq false\""},{\""from\"":\""id2\"",\""to\"":\""id3\"",\""expression\"":\""Variable([String(\\\""is_contain_data\\\"")]) Eq true\""},{\""from\"":\""id1\"",\""to\"":\""id6\"",\""expression\"":\""Variable([String(\\\""opt_model_selected\\\"")]) Eq true\""}]""}",prediction,H2S浓度异常检测与超限风险预测，针对二级硫冷凝器出口气体; H2S浓度异常检测，包含近期数据异常判断及未来超限风险预测; H2S浓度最近正常吗，未来会不会超标; 二级硫冷凝器H2S浓度有没有异常，以后会超限吗; 二级硫冷凝器出口H2S浓度数据异常分析及未来超限风险评估 ... (共27个),2025-11-22 03:10:48,2025-11-22 11:10:48.925821
prediction_5.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""辨识模型矩阵\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",prediction,创建基础控制模型，仅矩阵辨识; 备份气化炉模型数据（非模拟验证）; 修改APC过程控制模型参数（非创建模型）; 执行基础控制模型创建流程，仅包含矩阵辨识环节; 查询气化炉模型氧气进料参数（非鲁棒性验证） ... (共6个),2025-11-22 03:10:50,2025-11-22 11:10:50.593011
prediction_6.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""辨识模型矩阵\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""APC\"",\""ability\"":\""辨识模型数据\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",prediction,工程师时间充足，专注建模，帮我创建一个控制模型; 矩阵+数据辨识方式创建APC模型; 软硬件环境调试完成，运行稳定，帮我创建一个APC模型; 产品质量提升需求，帮我创建一个过程控制模型; APC模型创建，基于矩阵辨识和数据辨识的综合方法 ... (共7个),2025-11-22 03:10:51,2025-11-22 11:10:51.436882
prediction_7.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""辨识模型数据\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",prediction,现在是项目启动阶段，资源充足，帮我创建一个APC过程模型; 验证APC模型准确性（非创建模型）; 执行APC过程控制模型创建流程，包含数据辨识环节,2025-11-22 03:11:15,2025-11-22 11:11:15.054974
